WAFERID,LOTID,WAFERNO,LOTTYPE,EVENTTIME,MATERIALID,SLOTNO,NETDIE,PRODCTGROUP,CATEGORY,EQPNAME,COMMENT,BINTOTAL,BIN00,BIN01,BIN02,BIN03,BIN04,BIN05,BIN06,BIN07,BIN08,BIN09,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30
NAGAT0593,NAGAT0590,A1D4WL,A,2022-02-01 20:55:43,SR806DX20F05,20,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8082,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT0594,NAGAT0590,A1D4WM,A,2022-02-01 20:55:43,SR806DX20F05,23,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8060,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT0595,NAGAT0590,A1D4WN,A,2022-02-01 20:55:43,SR806DX20F05,1,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8092,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT0596,NAGAT0590,A1D4WO,A,2022-02-01 20:55:43,SR806DX20F05,2,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8096,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT0597,NAGAT0590,A1D4WP,A,2022-02-01 20:55:43,SR806DX20F05,3,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8093,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT0598,NAGAT0590,A1D4WQ,A,2022-02-01 20:55:43,SR806DX20F05,22,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8089,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT0599,NAGAT0590,A1D4WR,A,2022-02-01 20:55:43,SR806DX20F05,4,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8083,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059A,NAGAT0590,A1D4WS,A,2022-02-01 20:55:43,SR806DX20F05,6,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8080,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059B,NAGAT0590,A1D4WT,A,2022-02-01 20:55:43,SR806DX20F05,5,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8094,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059C,NAGAT0590,A1D4WU,A,2022-02-01 20:55:43,SR806DX20F05,7,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8081,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059D,NAGAT0590,A1D4WV,A,2022-02-01 20:55:43,SR806DX20F05,8,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8079,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059E,NAGAT0590,A1D4WW,A,2022-02-01 20:55:43,SR806DX20F05,9,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8080,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059F,NAGAT0590,A1D4WX,A,2022-02-01 20:55:43,SR806DX20F05,11,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8088,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059G,NAGAT0590,A1D4WY,A,2022-02-01 20:55:43,SR806DX20F05,10,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8085,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059H,NAGAT0590,A1D4WZ,A,2022-02-01 20:55:43,SR806DX20F05,12,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8089,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059I,NAGAT0590,A1D4X0,A,2022-02-01 20:55:43,SR806DX20F05,14,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8089,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059J,NAGAT0590,A1D4X1,A,2022-02-01 20:55:43,SR806DX20F05,13,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8094,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059K,NAGAT0590,A1D4X2,A,2022-02-01 20:55:43,SR806DX20F05,16,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8097,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059L,NAGAT0590,A1D4X3,A,2022-02-01 20:55:43,SR806DX20F05,15,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8088,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059M,NAGAT0590,A1D4X4,A,2022-02-01 20:55:43,SR806DX20F05,17,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8079,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059N,NAGAT0590,A1D4X5,A,2022-02-01 20:55:43,SR806DX20F05,19,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8085,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAT059O,NAGAT0590,A1D4X6,A,2022-02-01 20:55:43,SR806DX20F05,18,6849,TC-WLP,TC_MOLD,외관검사기#8, ,8099,8081,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B51,NBGAN0B50,C0NISA,B,2022-02-01 21:36:22,SX897BH30F02,3,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4326,15,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B52,NBGAN0B50,C0NISB,B,2022-02-01 21:36:22,SX897BH30F02,23,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4339,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B53,NBGAN0B50,C0NISC,B,2022-02-01 21:36:22,SX897BH30F02,1,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4352,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B54,NBGAN0B50,C0NISD,B,2022-02-01 21:36:22,SX897BH30F02,18,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4366,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B55,NBGAN0B50,C0NISE,B,2022-02-01 21:36:22,SX897BH30F02,17,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4360,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B56,NBGAN0B50,C0NISF,B,2022-02-01 21:36:22,SX897BH30F02,8,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4352,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B57,NBGAN0B50,C0NISG,B,2022-02-01 21:36:22,SX897BH30F02,7,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4361,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B58,NBGAN0B50,C0NISH,B,2022-02-01 21:36:22,SX897BH30F02,16,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4353,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B59,NBGAN0B50,C0NISI,B,2022-02-01 21:36:22,SX897BH30F02,15,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4353,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5A,NBGAN0B50,C0NISJ,B,2022-02-01 21:36:22,SX897BH30F02,9,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4358,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5B,NBGAN0B50,C0NISK,B,2022-02-01 21:36:22,SX897BH30F02,14,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4363,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5C,NBGAN0B50,C0NISL,B,2022-02-01 21:36:22,SX897BH30F02,6,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4359,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5D,NBGAN0B50,C0NISM,B,2022-02-01 21:36:22,SX897BH30F02,10,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4363,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5E,NBGAN0B50,C0NISN,B,2022-02-01 21:36:22,SX897BH30F02,11,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4354,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5F,NBGAN0B50,C0NISO,B,2022-02-01 21:36:22,SX897BH30F02,13,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4356,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5G,NBGAN0B50,C0NISP,B,2022-02-01 21:36:22,SX897BH30F02,12,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4345,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5H,NBGAN0B50,C0NISQ,B,2022-02-01 21:36:22,SX897BH30F02,20,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4364,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5I,NBGAN0B50,C0NISR,B,2022-02-01 21:36:22,SX897BH30F02,19,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4361,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5J,NBGAN0B50,C0NISS,B,2022-02-01 21:36:22,SX897BH30F02,21,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4344,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5K,NBGAN0B50,C0NIST,B,2022-02-01 21:36:22,SX897BH30F02,4,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4348,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5L,NBGAN0B50,C0NISU,B,2022-02-01 21:36:22,SX897BH30F02,5,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4369,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5M,NBGAN0B50,C0NISV,B,2022-02-01 21:36:22,SX897BH30F02,22,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4309,4,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5N,NBGAN0B50,C0NISW,B,2022-02-01 21:36:22,SX897BH30F02,2,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4349,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B5O,NBGAN0B50,C0NISX,B,2022-02-01 21:36:22,SX897BH30F02,24,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4354,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0841,NAGAN0840,C0NJ2Y,A,2022-02-01 21:44:11,SX806CYHRF01,1,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10364,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0842,NAGAN0840,C0NJ2Z,A,2022-02-01 21:44:11,SX806CYHRF01,2,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10406,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0843,NAGAN0840,C0NJ30,A,2022-02-01 21:44:11,SX806CYHRF01,4,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10392,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0844,NAGAN0840,C0NJ31,A,2022-02-01 21:44:11,SX806CYHRF01,3,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10408,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0845,NAGAN0840,C0NJ32,A,2022-02-01 21:44:11,SX806CYHRF01,5,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10401,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0846,NAGAN0840,C0NJ33,A,2022-02-01 21:44:11,SX806CYHRF01,7,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10404,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0847,NAGAN0840,C0NJ34,A,2022-02-01 21:44:11,SX806CYHRF01,6,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10400,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0848,NAGAN0840,C0NJ35,A,2022-02-01 21:44:11,SX806CYHRF01,9,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10401,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN0849,NAGAN0840,C0NJ36,A,2022-02-01 21:44:11,SX806CYHRF01,10,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10396,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084A,NAGAN0840,C0NJ37,A,2022-02-01 21:44:11,SX806CYHRF01,12,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10403,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084B,NAGAN0840,C0NJ38,A,2022-02-01 21:44:11,SX806CYHRF01,8,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10389,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084C,NAGAN0840,C0NJ39,A,2022-02-01 21:44:11,SX806CYHRF01,11,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10393,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084D,NAGAN0840,C0NJ3A,A,2022-02-01 21:44:11,SX806CYHRF01,14,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10399,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084E,NAGAN0840,C0NJ3B,A,2022-02-01 21:44:11,SX806CYHRF01,13,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10405,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084F,NAGAN0840,C0NJ3C,A,2022-02-01 21:44:11,SX806CYHRF01,16,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10410,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084G,NAGAN0840,C0NJ3D,A,2022-02-01 21:44:11,SX806CYHRF01,15,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10378,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084H,NAGAN0840,C0NJ3E,A,2022-02-01 21:44:11,SX806CYHRF01,17,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10394,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084I,NAGAN0840,C0NJ3F,A,2022-02-01 21:44:11,SX806CYHRF01,18,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10391,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084J,NAGAN0840,C0NJ3G,A,2022-02-01 21:44:11,SX806CYHRF01,20,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10386,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084K,NAGAN0840,C0NJ3H,A,2022-02-01 21:44:11,SX806CYHRF01,21,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10389,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084L,NAGAN0840,C0NJ3I,A,2022-02-01 21:44:11,SX806CYHRF01,19,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10400,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084M,NAGAN0840,C0NJ3J,A,2022-02-01 21:44:11,SX806CYHRF01,23,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10381,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084N,NAGAN0840,C0NJ3K,A,2022-02-01 21:44:11,SX806CYHRF01,24,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10397,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAN084O,NAGAN0840,C0NJ3L,A,2022-02-01 21:44:11,SX806CYHRF01,22,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10385,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0631,NAGAO0630,C0NJFM,A,2022-02-01 22:01:28,SX806CYHTF01,8,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6777,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0632,NAGAO0630,C0NJFN,A,2022-02-01 22:01:28,SX806CYHTF01,9,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6769,10,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0633,NAGAO0630,C0NJFO,A,2022-02-01 22:01:28,SX806CYHTF01,14,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6794,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0634,NAGAO0630,C0NJFP,A,2022-02-01 22:01:28,SX806CYHTF01,24,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6771,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0635,NAGAO0630,C0NJFQ,A,2022-02-01 22:01:28,SX806CYHTF01,15,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6801,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0636,NAGAO0630,C0NJFR,A,2022-02-01 22:01:28,SX806CYHTF01,16,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6790,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0637,NAGAO0630,C0NJFS,A,2022-02-01 22:01:28,SX806CYHTF01,23,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6801,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0638,NAGAO0630,C0NJFT,A,2022-02-01 22:01:28,SX806CYHTF01,17,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6797,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0639,NAGAO0630,C0NJFU,A,2022-02-01 22:01:28,SX806CYHTF01,18,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6768,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063A,NAGAO0630,C0NJFV,A,2022-02-01 22:01:28,SX806CYHTF01,22,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6784,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063B,NAGAO0630,C0NJFW,A,2022-02-01 22:01:28,SX806CYHTF01,19,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6743,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063C,NAGAO0630,C0NJFX,A,2022-02-01 22:01:28,SX806CYHTF01,21,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6708,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063D,NAGAO0630,C0NJFY,A,2022-02-01 22:01:28,SX806CYHTF01,20,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6795,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063E,NAGAO0630,C0NJFZ,A,2022-02-01 22:01:28,SX806CYHTF01,1,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6797,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063F,NAGAO0630,C0NJG0,A,2022-02-01 22:01:28,SX806CYHTF01,13,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6708,7,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063G,NAGAO0630,C0NJG1,A,2022-02-01 22:01:28,SX806CYHTF01,2,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6801,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063H,NAGAO0630,C0NJG2,A,2022-02-01 22:01:28,SX806CYHTF01,3,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6784,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063I,NAGAO0630,C0NJG3,A,2022-02-01 22:01:28,SX806CYHTF01,12,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6804,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063J,NAGAO0630,C0NJG4,A,2022-02-01 22:01:28,SX806CYHTF01,4,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6793,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063K,NAGAO0630,C0NJG5,A,2022-02-01 22:01:28,SX806CYHTF01,5,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6799,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063L,NAGAO0630,C0NJG6,A,2022-02-01 22:01:28,SX806CYHTF01,11,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6793,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063M,NAGAO0630,C0NJG7,A,2022-02-01 22:01:28,SX806CYHTF01,6,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6706,17,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063N,NAGAO0630,C0NJG8,A,2022-02-01 22:01:28,SX806CYHTF01,10,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6790,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO063O,NAGAO0630,C0NJG9,A,2022-02-01 22:01:28,SX806CYHTF01,7,6656,TC-CSP,TC_DPX,외관검사기#8, ,6811,6757,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B71,NAGAL0B70,A1D0OW,A,2022-02-01 22:10:50,SW742AX40F05,16,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7759,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B72,NAGAL0B70,A1D0OX,A,2022-02-01 22:10:50,SW742AX40F05,15,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7755,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B73,NAGAL0B70,A1D0OY,A,2022-02-01 22:10:50,SW742AX40F05,13,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7756,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B74,NAGAL0B70,A1D0OZ,A,2022-02-01 22:10:50,SW742AX40F05,14,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7762,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B75,NAGAL0B70,A1D0P0,A,2022-02-01 22:10:50,SW742AX40F05,17,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7763,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B76,NAGAL0B70,A1D0P1,A,2022-02-01 22:10:50,SW742AX40F05,18,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7760,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B77,NAGAL0B70,A1D0P2,A,2022-02-01 22:10:50,SW742AX40F05,19,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7739,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B78,NAGAL0B70,A1D0P3,A,2022-02-01 22:10:50,SW742AX40F05,20,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7755,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B79,NAGAL0B70,A1D0P4,A,2022-02-01 22:10:50,SW742AX40F05,21,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7755,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7A,NAGAL0B70,A1D0P5,A,2022-02-01 22:10:50,SW742AX40F05,22,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7764,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7B,NAGAL0B70,A1D0P6,A,2022-02-01 22:10:50,SW742AX40F05,23,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7762,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7C,NAGAL0B70,A1D0P7,A,2022-02-01 22:10:50,SW742AX40F05,24,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7760,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7D,NAGAL0B70,A1D0P8,A,2022-02-01 22:10:50,SW742AX40F05,1,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7761,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7E,NAGAL0B70,A1D0P9,A,2022-02-01 22:10:50,SW742AX40F05,2,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7769,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7F,NAGAL0B70,A1D0PA,A,2022-02-01 22:10:50,SW742AX40F05,3,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7766,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7G,NAGAL0B70,A1D0PB,A,2022-02-01 22:10:50,SW742AX40F05,4,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7767,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7H,NAGAL0B70,A1D0PC,A,2022-02-01 22:10:50,SW742AX40F05,6,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7764,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7I,NAGAL0B70,A1D0PD,A,2022-02-01 22:10:50,SW742AX40F05,5,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7757,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7J,NAGAL0B70,A1D0PE,A,2022-02-01 22:10:50,SW742AX40F05,7,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7764,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7K,NAGAL0B70,A1D0PF,A,2022-02-01 22:10:50,SW742AX40F05,8,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7770,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7L,NAGAL0B70,A1D0PG,A,2022-02-01 22:10:50,SW742AX40F05,9,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7763,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7M,NAGAL0B70,A1D0PH,A,2022-02-01 22:10:50,SW742AX40F05,10,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7764,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7N,NAGAL0B70,A1D0PI,A,2022-02-01 22:10:50,SW742AX40F05,11,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7718,4,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B7O,NAGAL0B70,A1D0PJ,A,2022-02-01 22:10:50,SW742AX40F05,12,6757,TC-WLP,TC_MOLD,외관검사기#9, ,7773,7749,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0591,NAGAL0590,C0NHCS,A,2022-02-01 22:14:44,SX806CYHTF01,12,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6636,15,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
